,키,분류,명칭,주소,행정 시,행정 구,행정 동,X 좌표,Y 좌표
931,BE_IW10-0106,장소/위치|시설|민간시설|문화관/박물관/기념관,로봇박물관,"서울특별시 종로구 동숭동 1-44 (동숭아트센터 대각선 맞은편건물 2,3F)",서울특별시,종로구,이화동,127.0035867,37.582977
932,BE_IW10-0959,장소/위치|종로여행|박물관투어|북촌박물관,한국미술박물관,서울특별시 종로구 원서동 152,서울특별시,종로구,가회동,126.989118,37.5791366
933,BE_IW10-0960,장소/위치|종로여행|박물관투어|북촌박물관,고희동 가옥(등록문화재 제84호),서울 종로구 원서동 16,서울특별시,종로구,가회동,126.9889583,37.5831391
934,BE_IW10-0961,장소/위치|종로여행|박물관투어|북촌박물관,한상수자수박물관,서울시 종로구 가회동 11-32,서울특별시,종로구,가회동,126.9856526,37.5827384
935,BE_IW10-1006,대학로 박물관 / 갤러리|대학로 박물관,꼭두박물관,종로구 동숭길 122,서울특별시,종로구,이화동,127.0037278,37.5837122
936,BE_IW10-1007,대학로 박물관 / 갤러리|대학로 박물관,서울대학교병원 의학 박물관,종로구 대학로 103,서울특별시,종로구,이화동,127.0004228,37.5808572
937,BE_IW10-1008,대학로 박물관 / 갤러리|대학로 박물관,한무숙문학관,종로구 혜화로 9길 20 ,서울특별시,종로구,혜화동,126.9986652,37.5878149
938,BE_IW10-1009,대학로 박물관 / 갤러리|대학로 박물관,장면가옥,종로구 혜화로 5길 49 302호,서울특별시,종로구,혜화동,126.9994549,37.5875519
939,BE_IW10-0962,장소/위치|종로여행|박물관투어|북촌박물관,북촌박물관,서울특별시 종로구 북촌로7길 4,서울특별시,종로구,가회동,126.9846114,37.5800058
940,BE_IW10-0963,장소/위치|종로여행|박물관투어|북촌박물관,아라리오뮤지엄 인 스페이스,서울특별시 종로구 율곡로 83,서울특별시,종로구,가회동,126.9883535,37.5778587
941,BE_IW10-0964,장소/위치|종로여행|박물관투어|북촌박물관,가회민화박물관,서울시 종로구 가회동 11-103,서울특별시,종로구,가회동,126.9856623,37.5821369
942,BE_IW10-0965,장소/위치|종로여행|박물관투어|북촌박물관,동림매듭박물관,서울시 종로구 가회동 11-7,서울특별시,종로구,가회동,126.9856211,37.5817921
943,BE_IW10-1010,대학로 박물관 / 갤러리|대학로 갤러리,목금토갤러리,종로구 동숭동 1-75 ,서울특별시,종로구,이화동,127.0035361,37.5822908
944,BE_IW10-1011,대학로 박물관 / 갤러리|대학로 갤러리,샘터갤러리,종로구 대학로 116,서울특별시,종로구,이화동,127.002344,37.5815262
945,BE_IW10-0966,장소/위치|종로여행|박물관투어|북촌박물관,명인박물관,서울시 종로구 재동 88,서울특별시,종로구,가회동,126.9860057,37.5775225
946,BE_IW10-0967,장소/위치|종로여행|박물관투어|부암동 박물관,환기미술관,서울시 종로구 부암동 210-8,서울특별시,종로구,부암동,126.9664362,37.5944071
947,BE_IW10-0968,장소/위치|종로여행|박물관투어|부암동 박물관,자하미술관,서울시 종로구 부암동 362-21,서울특별시,종로구,부암동,126.9603349,37.5893894
948,BE_IW10-1012,대학로 박물관 / 갤러리|대학로 갤러리,아르코미술관,종로구 동숭길 3 한국문화예술진흥원,서울특별시,종로구,이화동,127.0032562,37.5805023
949,BE_IW10-1013,대학로 박물관 / 갤러리|대학로 갤러리,갤러리정미소,종로구 이화장길 66,서울특별시,종로구,이화동,127.0047277,37.5782168
950,BE_IW10-1014,대학로 박물관 / 갤러리|대학로 갤러리,갤러리이앙,종로구 대학로 146 ,서울특별시,종로구,혜화동,127.0020304,37.5842657
